"button_id","label","synonyms","definition_kind","accelerator","actions","applications","bitmap","cascade","sensitive","visible","toggle_state","source_file","source_line"
"AME_CREATE_FUNCTION_BLOCK_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","34"
"AME_CREATE_PLC_INTERFACE_VARIABLE_BUTTON","&Variable...","Create, insert, DB, static","BUTTON","","STANDARD","","ad_local_variable|verb_create","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2347"
"AME_CREATE_PLC_INTERFACE_VARIABLE_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","28"
"AME_CREATE_PLC_RACK_BUTTON","PLC &Rack","Add in Automation","BUTTON","","STANDARD","","ad_rack|verb_create","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2246"
"AME_CREATE_PLC_RACK_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","16"
"AME_CREATE_PLC_STATION_BUTTON","&PLC Station","Add in Automation","BUTTON","","STANDARD","","ad_noun_plc_station|verb_create","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2226"
"AME_CREATE_PLC_STATION_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","12"
"AME_CREATE_PLC_SUBNET_BUTTON","&Subnet...","Network, distributed IO","BUTTON","","STANDARD","","ad_noun_subnet|verb_create","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2266"
"AME_CREATE_PLC_SUBNET_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","20"
"AME_CREATE_PORT_BUTTON","Po&rt...","","BUTTON","","STANDARD","","ad_port|verb_create","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2039"
"AME_CREATE_QUERY_BUTTON","&Query...","","BUTTON","","STANDARD","","ad_create_query","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2094"
"AME_CREATE_STATE_CHART_FUNCTION_BLOCK_BUTTON","State C&hart FB...","Function, Block","BUTTON","","STANDARD","","ad_noun_fb|verb_create","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2310"
"AME_CREATE_STATE_CHART_FUNCTION_BLOCK_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","36"
"AME_CREATE_TAG_TABLE_BUTTON","&Tag Table...","Add in Automation","BUTTON","","STANDARD","","ad_tag_table|verb_create","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2289"
"AME_CREATE_TAG_TABLE_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","32"
"AME_CREATE_TEEJUNCTION_DOWN_BUTTON","T-node &Down","","TOGGLE_BUTTON","","STANDARD","","ad_ttrg_horiz_dn_1","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","3030"
"AME_CREATE_TEEJUNCTION_LEFT_BUTTON","T-node &Left","","TOGGLE_BUTTON","","STANDARD","","ad_ttrg_vert_left_2","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","3039"
"AME_CREATE_TEEJUNCTION_RIGHT_BUTTON","T-node &Right","","TOGGLE_BUTTON","","STANDARD","","ad_ttrg_vert_right_2","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","3048"
"AME_CREATE_TEEJUNCTION_UP_BUTTON","T-node &Up","","TOGGLE_BUTTON","","STANDARD","","ad_ttrg_horiz_top_1","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","3021"
"AME_CREATE_TEMPLATE_BUTTON","Create &Template...","new template, reuse, design template, save for reuse","BUTTON","","STANDARD","","ad_template_create","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2566"
"AME_CREATE_TEMPLATE_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_library_operations.rtb","14"
"AME_CREATE_VARIANT_BUTTON","Manage &Variants...","Variant Management, Option Configuration, Option Handling","BUTTON","","STANDARD","","ad_template_manage_variants","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2578"
"AME_CREATE_VARIANT_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_template.rtb","95"
"AME_DEFINE_ASPECTS_FOR_DEFINITION_BUTTON","A&spects...","place in navigators, tree, select parent, aspects preferences","BUTTON","","STANDARD","","ad_aspect","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","656"
"AME_DEFINE_ASPECTS_FOR_DEFINITION_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_definition.rtb","34"
"AME_DEFINE_CONTROL_SCOPE_BUTTON","Define &Control Scope...","Assign, PLC Station, Automation, place, Software Block, Program Block, Tags","BUTTON","","STANDARD","","ad_noun_control_scope|verb_assign","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","987"
"AME_DEFINE_CONTROL_SCOPE_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","62"
"AME_DEFINE_SYMBOL_GEOMETRY_BUTTON","&Draw or Edit Geometry...","","BUTTON","","STANDARD","","sketch","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","807"
"AME_DEFINE_SYMBOL_GEOMETRY_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_schematic_symbol.rtb","40"
"AME_DELETE_BUTTON","&Delete","remove object","BUTTON","","STANDARD","","delete","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","645"
"AME_DELETE_LADDERS_AND_LINES_BUTTON","D&elete Ladders and Lines","ladder, line","BUTTON","","STANDARD","","ad_noun_ladder_lines|verb_delete_rich","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","3287"
"AME_DELETE_LADDERS_AND_LINES_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_formsheet.rtb","42"
"AME_DESCENDANTEVALUATOR_BUTTON","&Descendants...","navigate, dynamic, tag table","BUTTON","","STANDARD","","ad_noun_descendants|verb_navigate","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","3697"
"AME_DESCENDANTEVALUATOR_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_dynamic_evaluations.rtb","22"
"AME_DISCONNECT_ON_MOVE_BUTTON","&Disconnect on Move","keep connection","TOGGLE_BUTTON","","STANDARD","","ad_disconnect_on_move","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","3010"
"AME_DYNAMIC_NAVIGATION_AUTO_LOAD_BUTTON","&Autoload","auto load","TOGGLE_BUTTON","","STANDARD","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","3341"
"AME_EDIT_ENGINEERING_OBJECT_BUTTON","Assign to &Object...","User constants, constant","BUTTON","","STANDARD","","ad_device|verb_assign","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1007"
"AME_EDIT_ENGINEERING_OBJECT_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_automation.rtb","66"
"AME_EDIT_EVALUATOR_BUTTON","&Edit Navigation...","","BUTTON","","STANDARD","","ad_noun_navigation|verb_edit","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2521"
"AME_EDIT_EVALUATOR_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_dynamic_evaluations.rtb","43"
"AME_EDIT_FORMSHEET_BUTTON","&Edit Form Sheet...","","BUTTON","","STANDARD","","edit_properties","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","3240"
"AME_EDIT_FORMSHEET_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_formsheet.rtb","36"
"AME_EDIT_IN_EPLAN_BUTTON","&Edit in EPLAN... | Pr&oduct | &Template | Po&rt... | Engineering Object Conf&iguration","Modify,Change,Update","BUTTON","","STANDARD | STANDARD | STANDARD","","edit | ad_port|verb_create","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","724"
"AME_EDIT_NAMING_RULE_BUTTON","&Rule Set...","","BUTTON","","STANDARD","","edit","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","815"
"AME_EDIT_NAMING_RULE_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_rule_set_naming_scheme.rtb","32"
"AME_EDIT_PLC_ADDRESS_RULE_BUTTON","&Address Rule Set...","Address format, PLC address, address rules","BUTTON","","STANDARD","","edit","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","826"
"AME_EDIT_PLC_ADDRESS_RULE_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_rule_set_naming_scheme.rtb","34"
"AME_EDIT_QUERY_BUTTON","&Edit Published Query...","","BUTTON","","STANDARD","","edit","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","837"
"AME_EDIT_QUERY_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_rule_set_naming_scheme.rtb","38"
"AME_EDIT_REPORT_DEFINITION_BUTTON","&Edit Published Report Definition...","","BUTTON","","STANDARD","","edit","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","846"
"AME_EDIT_REPORT_DEFINITION_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_rule_set_naming_scheme.rtb","40"
"AME_EDIT_SYMBOL_ANNOTATION_BUTTON","A&nnotation...","annotations, cross-references","BUTTON","","STANDARD","","edit_drafting_object","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","787"
"AME_EDIT_SYMBOL_ANNOTATION_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_schematic_symbol.rtb","46"
"AME_EDIT_SYMBOL_VARIANT_BUTTON","&Symbol Variant...","Edit Variant","BUTTON","","STANDARD","","edit","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","797"
"AME_EDIT_TEMPLATE_BUTTON","Edit &Template...","library, view, show","BUTTON","","STANDARD","","ad_edit_definition","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","1369"
"AME_EDIT_TYPE_BUTTON","Edit &Type...","View Type","BUTTON","","STANDARD","","ad_edit_definition","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","715"
"AME_ENGINEERING_OBJECT_DEFINITION_LABEL_BUTTON","La&bel... | &Automation | Dra&wing | Cab&inet Design | &Remove | &Browse...","note, text, notation, annotation, name, ID, layout, reference designation set, rds | remove engineering object symbol, delete engineering object symbol","BUTTON","","STANDARD | STANDARD | STANDARD","","ad_define_object_label | ad_remove_symbol | browse","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","666"
"AME_ENGINEERING_OBJECT_DEFINITION_LABEL_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_definition.rtb","36"
"AME_ENGINEERING_OBJECT_DEFINITION_PROPERTIES_BUTTON","&Properties... | Engineering Object &Properties","create properties, new properties, property, attributes","BUTTON","","STANDARD | STANDARD","","edit_properties","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","888"
"AME_ENGINEERING_OBJECT_DEFINITION_PROPERTIES_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_definition.rtb","30"
"AME_ENGINEERING_OBJECT_DEFINITION_PROPERTIES_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_telegram_definition.rtb","30"
"AME_ENTER_ECLASS_ENV_BUTTON","&ECLASS Data Mapping...","","BUTTON","","STANDARD","","ad_noun_eclass|verb_map","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2950"
"AME_ENTER_ECLASS_ENV_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_library_operations.rtb","27"
"AME_ENTER_EPLAN_ENV_BUTTON","ED&Z Data Mapping...","EPLAN","BUTTON","","STANDARD","","ad_noun_library|verb_map","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2959"
"AME_ENTER_EPLAN_ENV_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_library_operations.rtb","36"
"AME_EPLANPROJECTGENERATION_BUTTON","&Generate EPLAN Project...","export EPLAN project","BUTTON","","STANDARD","","ad_noun_page_macro|ad_eplan_symbol|verb_export_rich","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","573"
"AME_EPLANPROJECTGENERATION_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration.rtb","89"
"AME_EPLAN_IMPORT_PROJECT_TEMPLATE_BUTTON","Import EPLAN Project &Template...","import a file with zw9 extension","BUTTON","","STANDARD","","ad_noun_page_settings|ad_eplan_symbol|verb_import_rich","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","138"
"AME_EPLAN_IMPORT_PROJECT_TEMPLATE_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration.rtb","67"
"AME_EPLAN_PAGE_STRUCTURE_PREVIEW_BUTTON","Previe&w of EPLAN Page Structure...","information, generate EPLAN project","BUTTON","","STANDARD","","ad_structure_center|ad_eplan_symbol|verb_search","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2926"
"AME_EPLAN_PAGE_STRUCTURE_PREVIEW_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration.rtb","87"
"AME_EPLAN_VALUESET_BUTTON","EPLAN &Value Sets...","Valueset","BUTTON","","STANDARD","","ad_noun_value_set|ad_eplan_symbol|verb_assign","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","2937"
"AME_EPLAN_VALUESET_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration.rtb","71"
"AME_EPLAN_VALUESET_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_collaboration_template.rtb","48"
"AME_EXIT_ECLASS_BUTTON","&Close ECLASS","","BUTTON","","STANDARD","","exit_icon","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","252"
"AME_EXIT_ECLASS_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_eclass_mapping.rtb","12"
"AME_EXIT_ENGINGEERING_OBJECT_DEFINITION_BUTTON","&Close Type","","BUTTON","","STANDARD","","exit_icon","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","271"
"AME_EXIT_ENGINGEERING_OBJECT_DEFINITION_BUTTON","Save Drop-down","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_system_design_definition.rtb","13"
"AME_EXIT_ENGINGEERING_OBJECT_DEFINITION_BUTTON","Save Drop-down","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_telegram_definition.rtb","13"
"AME_EXIT_EPLAN_BUTTON","&Close EDZ","EPLAN","BUTTON","","STANDARD","","exit_icon","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","261"
"AME_EXIT_EPLAN_BUTTON","","","BUTTON","","","","","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\rbn_ad_eclass_mapping.rtb","30"
"AME_EXIT_FORMSHEET_BUTTON","&Close Form Sheet","","BUTTON","","STANDARD","","exit_icon","","","","","C:\Program Files\Siemens\DesigncenterNX2512\AUTOMATION_DESIGNER\application\automation_designer.men","333"
